ano,mes,ano_mes,corretora,acao,variacao
2019,03,201903,Ágora Investimentos,ENERGISA UNIT (ENGI11),0.99
2019,03,201903,Ágora Investimentos,IGUATEMI ON (IGTA3),-6.86
2019,03,201903,Ágora Investimentos,PETROBRAS PN (PETR4),3.7
2019,03,201903,Ágora Investimentos,SUZANO PAPEL ON (SUZB3),-2.33
2019,03,201903,Ativa Investimentos,BR MALLS PART ON (BRML3),-5.7
2019,03,201903,Ativa Investimentos,BRF S.A. ON (BRFS3),10.11
2019,03,201903,Ativa Investimentos,ITAU UNIBANCO PN (ITUB4),-2.23
2019,03,201903,Ativa Investimentos,PETROBRAS PN (PETR4),3.7
2019,03,201903,Ativa Investimentos,VALE ON (VALE3),8.13
2019,03,201903,BB Investimentos,ALUPAR UNT (ALUP11),1.62
2019,03,201903,BB Investimentos,B3 ON (B3SA3),-1.56
2019,03,201903,BB Investimentos,PETROBRAS PN (PETR4),3.7
2019,03,201903,BB Investimentos,RAIADROGASIL ON (RADL3),0.05
2019,03,201903,BB Investimentos,TOTVS ON (TOTS3),8.09
2019,03,201903,Coinvalores Corretora,EVEN ON (EVEN3),0.5
2019,03,201903,Coinvalores Corretora,GERDAU PN (GGBR4),0.67
2019,03,201903,Coinvalores Corretora,LINX ON (LINX3),29.73
2019,03,201903,Coinvalores Corretora,NATURA ON (NATU3),-6.18
2019,03,201903,Coinvalores Corretora,PETROBRAS PN (PETR4),3.7
2019,03,201903,Elite Investimentos,BRASKEM PNA (BRKM5),-6.43
2019,03,201903,Elite Investimentos,ENGIE BRASIL ON (EGIE3),3.77
2019,03,201903,Elite Investimentos,IRB BRASIL RESSEGUROS ON (IRBR3),5.19
2019,03,201903,Elite Investimentos,MAGAZINE LUIZA ON (MGLU3),-0.35
2019,03,201903,Elite Investimentos,PETROBRAS PN (PETR4),3.7
2019,03,201903,Genial Investimentos,ALUPAR UNT (ALUP11),1.62
2019,03,201903,Genial Investimentos,BRADESCO PN (BBDC4),-0.73
2019,03,201903,Genial Investimentos,ENERGISA UNIT (ENGI11),0.99
2019,03,201903,Genial Investimentos,MARCOPOLO PN (POMO4),-3.7
2019,03,201903,Genial Investimentos,SER EDUCACIONAL ON (SEER3),7.27
2019,03,201903,Guide Investimentos,BRASIL ON (BBAS3),-3.48
2019,03,201903,Guide Investimentos,CYRELA REALT ON (CYRE3),-4.85
2019,03,201903,Guide Investimentos,ECORODOVIAS ON (ECOR3),-15.28
2019,03,201903,Guide Investimentos,IRB BRASIL RESSEGUROS ON (IRBR3),5.19
2019,03,201903,Guide Investimentos,NATURA ON (NATU3),-6.18
2019,03,201903,Mirae Corretora,BRASIL ON (BBAS3),-3.48
2019,03,201903,Mirae Corretora,PETROBRAS PN (PETR4),3.7
2019,03,201903,Mirae Corretora,RANDON PART PN (RAPT4),0.52
2019,03,201903,Mirae Corretora,RUMO ON (RAIL3),-1.59
2019,03,201903,Mirae Corretora,SANEPAR UNIT (SAPR11),-2.8
2019,03,201903,Modalmais,BRF S.A. ON (BRFS3),10.11
2019,03,201903,Modalmais,LOCALIZA ON (RENT3),-4.07
2019,03,201903,Modalmais,PETROBRAS PN (PETR4),3.7
2019,03,201903,Modalmais,SUZANO PAPEL ON (SUZB3),-2.33
2019,03,201903,Modalmais,VALE ON (VALE3),8.13
2019,03,201903,Necton,BRASKEM PNA (BRKM5),-6.43
2019,03,201903,Necton,ISHARES SMAL CI (SMAL11),0.34
2019,03,201903,Necton,OI ON (OIBR3),-15.08
2019,03,201903,Necton,PETROBRAS PN (PETR4),3.7
2019,03,201903,Necton,VIA VAREJO ON (VVAR3),-7.86
2019,03,201903,Nova Futura Investimentos,BRASKEM PNA (BRKM5),-6.43
2019,03,201903,Nova Futura Investimentos,SID NACIONAL ON (CSNA3),24.24
2019,03,201903,Nova Futura Investimentos,ELETROBRAS ON (ELET3),-0.78
2019,03,201903,Nova Futura Investimentos,NATURA ON (NATU3),-6.18
2019,03,201903,Nova Futura Investimentos,PETROBRAS PN (PETR4),3.7
2019,03,201903,Planner Corretora,AES TIETE E UNT (TIET11),-4.81
2019,03,201903,Planner Corretora,BRASKEM PNA (BRKM5),-6.43
2019,03,201903,Planner Corretora,ITAU UNIBANCO PN (ITUB4),-2.23
2019,03,201903,Planner Corretora,PETROBRAS PN (PETR4),3.7
2019,03,201903,Planner Corretora,SUZANO PAPEL ON (SUZB3),-2.33
2019,03,201903,Safra Corretora,BRASIL ON (BBAS3),-3.48
2019,03,201903,Safra Corretora,KROTON ON (KROT3),-3.37
2019,03,201903,Safra Corretora,P.ACUCAR - CBD PN (PCAR4),-1.08
2019,03,201903,Safra Corretora,PETROBRAS PN (PETR4),3.7
2019,03,201903,Safra Corretora,RUMO ON (RAIL3),-1.59
2019,03,201903,Santander Corretora,BRASIL ON (BBAS3),-3.48
2019,03,201903,Santander Corretora,IRB BRASIL RESSEGUROS ON (IRBR3),5.19
2019,03,201903,Santander Corretora,LOJAS RENNER ON (LREN3),1.39
2019,03,201903,Santander Corretora,PETROBRAS PN (PETR4),3.7
2019,03,201903,Santander Corretora,SUZANO PAPEL ON (SUZB3),-2.33
2019,03,201903,Socopa Corretora,AMBEV ON (ABEV3),-2.32
2019,03,201903,Socopa Corretora,HYPERA ON (HYPE3),-3.72
2019,03,201903,Socopa Corretora,KROTON ON (KROT3),-3.37
2019,03,201903,Socopa Corretora,MRV ON (MRVE3),2.94
2019,03,201903,Socopa Corretora,P.ACUCAR - CBD PN (PCAR4),-1.08
2019,03,201903,Terra Investimentos,FLEURY ON (FLRY3),5.63
2019,03,201903,Terra Investimentos,MARFRIG ON (MRFG3),8.73
2019,03,201903,Terra Investimentos,PETROBRAS PN (PETR4),3.7
2019,03,201903,Terra Investimentos,USIMINAS PNA (USIM5),3.93
2019,03,201903,Terra Investimentos,VIA VAREJO ON (VVAR3),-7.86
2019,03,201903,XP Investimentos,AES TIETE E UNT (TIET11),-4.81
2019,03,201903,XP Investimentos,ITAU UNIBANCO PN (ITUB4),-2.23
2019,03,201903,XP Investimentos,JBS ON (JBSS3),18.54
2019,03,201903,XP Investimentos,LOCALIZA ON (RENT3),-4.07
2019,03,201903,XP Investimentos,SUZANO PAPEL ON (SUZB3),-2.33
2019,02,201902,Ágora Investimentos,B3 ON (B3SA3),4.19
2019,02,201902,Ágora Investimentos,BRASIL ON (BBAS3),-1.5
2019,02,201902,Ágora Investimentos,DURATEX ON (DTEX3),-3.59
2019,02,201902,Ágora Investimentos,ENERGISA UNIT (ENGI11),-1.81
2019,02,201902,Ágora Investimentos,GERDAU PN (GGBR4),-3.26
2019,02,201902,Ativa Investimentos,BR MALLS PART ON (BRML3),-7.97
2019,02,201902,Ativa Investimentos,BRF S.A. ON (BRFS3),-12.62
2019,02,201902,Ativa Investimentos,ITAU UNIBANCO PN (ITUB4),-4.89
2019,02,201902,Ativa Investimentos,PETROBRAS PN (PETR4),5.79
2019,02,201902,Ativa Investimentos,VALE ON (VALE3),3.52
2019,02,201902,BB Investimentos,BRADESCO PN (BBDC4),-4.36
2019,02,201902,BB Investimentos,B2W DIGITAL ON (BTOW3),-3.3
2019,02,201902,BB Investimentos,LOCAMERICA ON (LCAM3),-2.48
2019,02,201902,BB Investimentos,MRV ON (MRVE3),-9.4
2019,02,201902,BB Investimentos,PETROBRAS PN (PETR4),5.79
2019,02,201902,Coinvalores Corretora,COSAN ON (CSAN3),-1.55
2019,02,201902,Coinvalores Corretora,IOCHPE-MAXION ON (MYPK3),-2.82
2019,02,201902,Coinvalores Corretora,LINX ON (LINX3),-4.68
2019,02,201902,Coinvalores Corretora,NATURA ON (NATU3),2.28
2019,02,201902,Coinvalores Corretora,PETROBRAS PN (PETR4),5.79
2019,02,201902,Elite Investimentos,BRASKEM PNA (BRKM5),4.09
2019,02,201902,Elite Investimentos,IRB BRASIL RESSEGUROS ON (IRBR3),4.39
2019,02,201902,Elite Investimentos,MAGAZINE LUIZA ON (MGLU3),-3.13
2019,02,201902,Elite Investimentos,PETROBRAS PN (PETR4),5.79
2019,02,201902,Elite Investimentos,VALE ON (VALE3),3.52
2019,02,201902,Genial Investimentos,BRADESCO PN (BBDC4),-4.36
2019,02,201902,Genial Investimentos,COSAN ON (CSAN3),-1.55
2019,02,201902,Genial Investimentos,CPFL ENERGIA ON (CPFE3),-5.86
2019,02,201902,Genial Investimentos,SABESP ON (SBSP3),-9.27
2019,02,201902,Genial Investimentos,SER EDUCACIONAL ON (SEER3),-12.94
2019,02,201902,Guide Investimentos,BRASIL ON (BBAS3),-1.5
2019,02,201902,Guide Investimentos,BRASKEM PNA (BRKM5),4.09
2019,02,201902,Guide Investimentos,CYRELA REALT ON (CYRE3),0.53
2019,02,201902,Guide Investimentos,ECORODOVIAS ON (ECOR3),-0.61
2019,02,201902,Guide Investimentos,NATURA ON (NATU3),2.28
2019,02,201902,Mirae Corretora,BRASIL ON (BBAS3),-1.5
2019,02,201902,Mirae Corretora,MARCOPOLO PN (POMO4),-0.74
2019,02,201902,Mirae Corretora,PETROBRAS PN (PETR4),5.79
2019,02,201902,Mirae Corretora,RUMO ON (RAIL3),-0.97
2019,02,201902,Mirae Corretora,USIMINAS PNA (USIM5),-1.53
2019,02,201902,Modalmais,AMBEV ON (ABEV3),-1.6
2019,02,201902,Modalmais,BRASIL ON (BBAS3),-1.5
2019,02,201902,Modalmais,LOCALIZA ON (RENT3),3.75
2019,02,201902,Modalmais,PETROBRAS PN (PETR4),5.79
2019,02,201902,Modalmais,PORTO SEGURO ON (PSSA3),-0.07
2019,02,201902,Necton,PETROBRAS BR ON (BRDT3),-8.26
2019,02,201902,Necton,BRASKEM PNA (BRKM5),4.09
2019,02,201902,Necton,OI ON (OIBR3),37.69
2019,02,201902,Necton,PETROBRAS PN (PETR4),5.79
2019,02,201902,Necton,ISHARES SMAL CI (SMAL11),-2.03
2019,02,201902,Nova Futura Investimentos,BBSEGURIDADE ON (BBSE3),-9.96
2019,02,201902,Nova Futura Investimentos,SID NACIONAL ON (CSNA3),28.24
2019,02,201902,Nova Futura Investimentos,ELETROBRAS ON (ELET3),-1.12
2019,02,201902,Nova Futura Investimentos,NATURA ON (NATU3),2.28
2019,02,201902,Nova Futura Investimentos,PETROBRAS PN (PETR4),5.79
2019,02,201902,Planner Corretora,BRASKEM PNA (BRKM5),4.09
2019,02,201902,Planner Corretora,FLEURY ON (FLRY3),-10.23
2019,02,201902,Planner Corretora,ITAU UNIBANCO PN (ITUB4),-4.89
2019,02,201902,Planner Corretora,PETROBRAS PN (PETR4),5.79
2019,02,201902,Planner Corretora,RAIADROGASIL ON (RADL3),5.5
2019,02,201902,Safra Corretora,BRADESCO PN (BBDC4),-4.36
2019,02,201902,Safra Corretora,BRADESPAR PN (BRAP4),2.45
2019,02,201902,Safra Corretora,P.ACUCAR - CBD PN (PCAR4),-4.29
2019,02,201902,Safra Corretora,PETROBRAS PN (PETR4),5.79
2019,02,201902,Safra Corretora,RANDON PART PN (RAPT4),-3.5
2019,02,201902,Santander Corretora,BRASIL ON (BBAS3),-1.5
2019,02,201902,Santander Corretora,IRB BRASIL RESSEGUROS ON (IRBR3),4.39
2019,02,201902,Santander Corretora,LOJAS RENNER ON (LREN3),-4.88
2019,02,201902,Santander Corretora,PETROBRAS PN (PETR4),5.79
2019,02,201902,Santander Corretora,RUMO ON (RAIL3),-0.97
2019,02,201902,Socopa Corretora,AMBEV ON (ABEV3),-1.6
2019,02,201902,Socopa Corretora,HYPERA ON (HYPE3),-15.54
2019,02,201902,Socopa Corretora,KROTON ON (KROT3),-4.02
2019,02,201902,Socopa Corretora,MRV ON (MRVE3),-9.4
2019,02,201902,Socopa Corretora,P.ACUCAR - CBD PN (PCAR4),-4.29
2019,02,201902,Terra Investimentos,GERDAU PN (GGBR4),-3.26
2019,02,201902,Terra Investimentos,ITAUSA PN (ITSA4),-3.25
2019,02,201902,Terra Investimentos,MARFRIG ON (MRFG3),-9.54
2019,02,201902,Terra Investimentos,PETROBRAS PN (PETR4),5.79
2019,02,201902,Terra Investimentos,VIA VAREJO ON (VVAR3),-23.67
2019,02,201902,XP Investimentos,EQUATORIAL ON (EQTL3),-6.83
2019,02,201902,XP Investimentos,ITAU UNIBANCO PN (ITUB4),-4.89
2019,02,201902,XP Investimentos,JBS ON (JBSS3),-11.0
2019,02,201902,XP Investimentos,LOCALIZA ON (RENT3),3.75
2019,02,201902,XP Investimentos,SUZANO PAPEL ON (SUZB3),3.61
2019,01,201901,Ágora Investimentos,B3 ON (B3SA3),17.38
2019,01,201901,Ágora Investimentos,BRASIL ON (BBAS3),11.55
2019,01,201901,Ágora Investimentos,ENERGISA UNIT (ENGI11),12.4
2019,01,201901,Ágora Investimentos,IGUATEMI ON (IGTA3),7.09
2019,01,201901,Ágora Investimentos,LOJAS RENNER ON (LREN3),7.31
2019,01,201901,Ativa Investimentos,BR MALLS PART ON (BRML3),11.32
2019,01,201901,Ativa Investimentos,BRF S.A. ON (BRFS3),7.34
2019,01,201901,Ativa Investimentos,ITAU UNIBANCO PN (ITUB4),9.29
2019,01,201901,Ativa Investimentos,PETROBRAS PN (PETR4),12.79
2019,01,201901,Ativa Investimentos,VALE ON (VALE3),-10.78
2019,01,201901,BB Investimentos,BRADESCO PN (BBDC4),17.71
2019,01,201901,BB Investimentos,MOVIDA ON (MOVI3),15.35
2019,01,201901,BB Investimentos,PETROBRAS PN (PETR4),12.79
2019,01,201901,BB Investimentos,ULTRAPAR ON (UGPA3),7.52
2019,01,201901,BB Investimentos,VALE ON (VALE3),-10.78
2019,01,201901,Coinvalores Corretora,AZUL PN (AZUL4),3.08
2019,01,201901,Coinvalores Corretora,COSAN ON (CSAN3),32.67
2019,01,201901,Coinvalores Corretora,LINX ON (LINX3),-8.22
2019,01,201901,Coinvalores Corretora,MAGAZINE LUIZA ON (MGLU3),-0.83
2019,01,201901,Coinvalores Corretora,PETROBRAS PN (PETR4),12.79
2019,01,201901,Elite Investimentos,BRASKEM PNA (BRKM5),10.3
2019,01,201901,Elite Investimentos,IRB BRASIL RESSEGUROS ON (IRBR3),2.16
2019,01,201901,Elite Investimentos,ITAU UNIBANCO PN (ITUB4),9.29
2019,01,201901,Elite Investimentos,MAGAZINE LUIZA ON (MGLU3),-0.83
2019,01,201901,Elite Investimentos,PETROBRAS PN (PETR4),12.79
2019,01,201901,Genial Investimentos,BRADESCO PN (BBDC4),17.71
2019,01,201901,Genial Investimentos,CEMIG PN (CMIG4),-0.07
2019,01,201901,Genial Investimentos,CPFL ENERGIA ON (CPFE3),13.0
2019,01,201901,Genial Investimentos,M.DIAS BRANCO ON (MDIA3),11.24
2019,01,201901,Genial Investimentos,TUPY ON (TUPY3),-9.58
2019,01,201901,Guide Investimentos,BRASIL ON (BBAS3),11.55
2019,01,201901,Guide Investimentos,CVC BRASIL ON (CVCB3),4.61
2019,01,201901,Guide Investimentos,CYRELA REALT ON (CYRE3),9.95
2019,01,201901,Guide Investimentos,EMBRAER ON (EMBR3),-10.79
2019,01,201901,Guide Investimentos,PETROBRAS PN (PETR4),12.79
2019,01,201901,Mirae Corretora,CEMIG PN (CMIG4),-0.07
2019,01,201901,Mirae Corretora,ITAU UNIBANCO PN (ITUB4),9.29
2019,01,201901,Mirae Corretora,PETROBRAS PN (PETR4),12.79
2019,01,201901,Mirae Corretora,RUMO ON (RAIL3),15.59
2019,01,201901,Mirae Corretora,USIMINAS PNA (USIM5),7.11
2019,01,201901,Modalmais,BRF S.A. ON (BRFS3),7.34
2019,01,201901,Modalmais,KROTON ON (KROT3),28.86
2019,01,201901,Modalmais,LOCALIZA ON (RENT3),11.93
2019,01,201901,Modalmais,LOJAS RENNER ON (LREN3),7.31
2019,01,201901,Modalmais,ULTRAPAR ON (UGPA3),7.52
2019,01,201901,Necton,B3 ON (B3SA3),17.38
2019,01,201901,Necton,PETROBRAS BR ON (BRDT3),3.7
2019,01,201901,Necton,MOVIDA ON (MOVI3),15.35
2019,01,201901,Necton,PETROBRAS PN (PETR4),12.79
2019,01,201901,Necton,USIMINAS PNA (USIM5),7.11
2019,01,201901,Nova Futura Investimentos,AMBEV ON (ABEV3),13.85
2019,01,201901,Nova Futura Investimentos,BBSEGURIDADE ON (BBSE3),12.58
2019,01,201901,Nova Futura Investimentos,ELETROBRAS ON (ELET3),54.35
2019,01,201901,Nova Futura Investimentos,PETROBRAS PN (PETR4),12.79
2019,01,201901,Nova Futura Investimentos,USIMINAS PNA (USIM5),7.11
2019,01,201901,Planner Corretora,BRASKEM PNA (BRKM5),10.3
2019,01,201901,Planner Corretora,FLEURY ON (FLRY3),13.25
2019,01,201901,Planner Corretora,ITAU UNIBANCO PN (ITUB4),9.29
2019,01,201901,Planner Corretora,LOJAS RENNER ON (LREN3),7.31
2019,01,201901,Planner Corretora,PETROBRAS PN (PETR4),12.79
2019,01,201901,Safra Corretora,BRADESCO PN (BBDC4),17.71
2019,01,201901,Safra Corretora,BRADESPAR PN (BRAP4),-9.67
2019,01,201901,Safra Corretora,P.ACUCAR - CBD PN (PCAR4),20.13
2019,01,201901,Safra Corretora,PETROBRAS PN (PETR4),12.79
2019,01,201901,Safra Corretora,RANDON PART PN (RAPT4),7.99
2019,01,201901,Santander Corretora,BRASIL ON (BBAS3),11.55
2019,01,201901,Santander Corretora,IRB BRASIL RESSEGUROS ON (IRBR3),2.16
2019,01,201901,Santander Corretora,LOJAS RENNER ON (LREN3),7.31
2019,01,201901,Santander Corretora,PETROBRAS PN (PETR4),12.79
2019,01,201901,Santander Corretora,RUMO ON (RAIL3),15.59
2019,01,201901,Socopa Corretora,AMBEV ON (ABEV3),13.85
2019,01,201901,Socopa Corretora,ECORODOVIAS ON (ECOR3),21.43
2019,01,201901,Socopa Corretora,HYPERA ON (HYPE3),5.46
2019,01,201901,Socopa Corretora,MRV ON (MRVE3),21.36
2019,01,201901,Socopa Corretora,P.ACUCAR - CBD PN (PCAR4),20.13
2019,01,201901,Terra Investimentos,ENERGIAS BR ON (ENBR3),18.79
2019,01,201901,Terra Investimentos,LOJAS AMERICANAS PN (LAME4),7.31
2019,01,201901,Terra Investimentos,MARFRIG ON (MRFG3),11.36
2019,01,201901,Terra Investimentos,PETROBRAS PN (PETR4),12.79
2019,01,201901,Terra Investimentos,WEG ON (WEGE3),7.41
2019,01,201901,XP Investimentos,EQUATORIAL ON (EQTL3),18.23
2019,01,201901,XP Investimentos,ITAU UNIBANCO PN (ITUB4),9.29
2019,01,201901,XP Investimentos,LOCALIZA ON (RENT3),11.93
2019,01,201901,XP Investimentos,LOJAS AMERICANAS PN (LAME4),7.31
2019,01,201901,XP Investimentos,VALE ON (VALE3),-10.78
2018,12,201812,Ágora Investimentos,B3 ON (B3SA3),-4.3
2018,12,201812,Ágora Investimentos,BRASIL ON (BBAS3),4.43
2018,12,201812,Ágora Investimentos,ENERGISA UNIT (ENGI11),-0.8
2018,12,201812,Ágora Investimentos,PETROBRAS PN (PETR4),-8.39
2018,12,201812,Ágora Investimentos,SUZANO PAPEL ON (SUZB3),-6.87
2018,12,201812,Ativa Investimentos,BR MALLS PART ON (BRML3),0.54
2018,12,201812,Ativa Investimentos,BRF S.A. ON (BRFS3),-1.08
2018,12,201812,Ativa Investimentos,ITAU UNIBANCO PN (ITUB4),-1.38
2018,12,201812,Ativa Investimentos,PETROBRAS PN (PETR4),-8.39
2018,12,201812,Ativa Investimentos,VALE ON (VALE3),-3.41
2018,12,201812,BB Investimentos,BRADESCO PN (BBDC4),2.22
2018,12,201812,BB Investimentos,EQUATORIAL ON (EQTL3),2.64
2018,12,201812,BB Investimentos,NATURA ON (NATU3),10.0
2018,12,201812,BB Investimentos,ULTRAPAR ON (UGPA3),12.59
2018,12,201812,BB Investimentos,VALE ON (VALE3),-3.41
2018,12,201812,Coinvalores Corretora,AZUL PN (AZUL4),3.63
2018,12,201812,Coinvalores Corretora,B3 ON (B3SA3),-4.3
2018,12,201812,Coinvalores Corretora,GERDAU PN (GGBR4),-4.26
2018,12,201812,Coinvalores Corretora,MAGAZINE LUIZA ON (MGLU3),9.99
2018,12,201812,Coinvalores Corretora,PETROBRAS PN (PETR4),-8.39
2018,12,201812,Elite Investimentos,BRASKEM PNA (BRKM5),-12.55
2018,12,201812,Elite Investimentos,IRB BRASIL RESSEGUROS ON (IRBR3),11.5
2018,12,201812,Elite Investimentos,ITAU UNIBANCO PN (ITUB4),-1.38
2018,12,201812,Elite Investimentos,MAGAZINE LUIZA ON (MGLU3),9.99
2018,12,201812,Elite Investimentos,UNIPAR PNB (UNIP6),3.05
2018,12,201812,Genial Investimentos,CEMIG PN (CMIG4),10.05
2018,12,201812,Genial Investimentos,MARCOPOLO PN (POMO4),0.9
2018,12,201812,Genial Investimentos,PETROBRAS PN (PETR4),-8.39
2018,12,201812,Genial Investimentos,TOTVS ON (TOTS3),-6.38
2018,12,201812,Genial Investimentos,VIA VAREJO ON (VVAR3),-15.25
2018,12,201812,Guide Investimentos,B3 ON (B3SA3),-4.3
2018,12,201812,Guide Investimentos,BRASIL ON (BBAS3),4.43
2018,12,201812,Guide Investimentos,CVC BRASIL ON (CVCB3),-0.47
2018,12,201812,Guide Investimentos,GERDAU PN (GGBR4),-4.26
2018,12,201812,Guide Investimentos,PETROBRAS PN (PETR4),-8.39
2018,12,201812,Mirae Corretora,BRF S.A. ON (BRFS3),-1.08
2018,12,201812,Mirae Corretora,PETROBRAS PN (PETR4),-8.39
2018,12,201812,Mirae Corretora,ULTRAPAR ON (UGPA3),12.59
2018,12,201812,Mirae Corretora,USIMINAS PNA (USIM5),-1.39
2018,12,201812,Mirae Corretora,VALE ON (VALE3),-3.41
2018,12,201812,Modalmais,BRADESCO PN (BBDC4),2.22
2018,12,201812,Modalmais,BRF S.A. ON (BRFS3),-1.08
2018,12,201812,Modalmais,ITAUSA PN (ITSA4),-1.91
2018,12,201812,Modalmais,LOJAS RENNER ON (LREN3),8.64
2018,12,201812,Modalmais,ULTRAPAR ON (UGPA3),12.59
2018,12,201812,Necton,B3 ON (B3SA3),-4.3
2018,12,201812,Necton,ITAUSA PN (ITSA4),-1.91
2018,12,201812,Necton,MOVIDA ON (MOVI3),9.18
2018,12,201812,Necton,PETROBRAS PN (PETR4),-8.39
2018,12,201812,Necton,USIMINAS PNA (USIM5),-1.39
2018,12,201812,Nova Futura Investimentos,AMBEV ON (ABEV3),-7.52
2018,12,201812,Nova Futura Investimentos,ITAU UNIBANCO PN (ITUB4),-1.38
2018,12,201812,Nova Futura Investimentos,ITAUSA PN (ITSA4),-1.91
2018,12,201812,Nova Futura Investimentos,NATURA ON (NATU3),10.0
2018,12,201812,Nova Futura Investimentos,RUMO ON (RAIL3),-2.52
2018,12,201812,Planner Corretora,BRASKEM PNA (BRKM5),-12.55
2018,12,201812,Planner Corretora,ITAUSA PN (ITSA4),-1.91
2018,12,201812,Planner Corretora,KLABIN S/A UNT (KLBN11),-4.0
2018,12,201812,Planner Corretora,MRV ON (MRVE3),25.19
2018,12,201812,Planner Corretora,TUPY ON (TUPY3),2.13
2018,12,201812,Santander Corretora,BRASIL ON (BBAS3),4.43
2018,12,201812,Santander Corretora,IOCHPE-MAXION ON (MYPK3),-1.08
2018,12,201812,Santander Corretora,IRB BRASIL RESSEGUROS ON (IRBR3),11.5
2018,12,201812,Santander Corretora,LOJAS RENNER ON (LREN3),8.64
2018,12,201812,Santander Corretora,PETROBRAS PN (PETR4),-8.39
2018,12,201812,Terra Investimentos,AMBEV ON (ABEV3),-7.52
2018,12,201812,Terra Investimentos,COSAN ON (CSAN3),-2.9
2018,12,201812,Terra Investimentos,PETROBRAS PN (PETR4),-8.39
2018,12,201812,Terra Investimentos,SUZANO PAPEL ON (SUZB3),-6.87
2018,12,201812,Terra Investimentos,VIA VAREJO ON (VVAR3),-15.25
2018,12,201812,XP Investimentos,EQUATORIAL ON (EQTL3),2.64
2018,12,201812,XP Investimentos,ITAU UNIBANCO PN (ITUB4),-1.38
2018,12,201812,XP Investimentos,LOCALIZA ON (RENT3),10.81
2018,12,201812,XP Investimentos,LOJAS AMERICANAS PN (LAME4),-0.05
2018,12,201812,XP Investimentos,VALE ON (VALE3),-3.41
2018,10,201810,Ágora Investimentos,B3 ON (B3SA3),13.42
2018,10,201810,Ágora Investimentos,EMBRAER ON (EMBR3),5.55
2018,10,201810,Ágora Investimentos,GERDAU PN (GGBR4),-5.41
2018,10,201810,Ágora Investimentos,ITAU UNIBANCO PN (ITUB4),11.64
2018,10,201810,Ágora Investimentos,P.ACUCAR - CBD PN (PCAR4),-10.22
2018,10,201810,Ativa Investimentos,EQUATORIAL ON (EQTL3),18.33
2018,10,201810,Ativa Investimentos,GERDAU PN (GGBR4),-5.41
2018,10,201810,Ativa Investimentos,ITAU UNIBANCO PN (ITUB4),11.64
2018,10,201810,Ativa Investimentos,KLABIN S/A UNT (KLBN11),-6.13
2018,10,201810,Ativa Investimentos,RAIADROGASIL ON (RADL3),-13.27
2018,10,201810,BB Investimentos,B3 ON (B3SA3),13.42
2018,10,201810,BB Investimentos,IRB BRASIL RESSEGUROS ON (IRBR3),9.04
2018,10,201810,BB Investimentos,ITAU UNIBANCO PN (ITUB4),11.64
2018,10,201810,BB Investimentos,KROTON ON (KROT3),0.18
2018,10,201810,BB Investimentos,VALE ON (VALE3),-5.2
2018,10,201810,Coinvalores Corretora,AZUL PN (AZUL4),27.19
2018,10,201810,Coinvalores Corretora,B3 ON (B3SA3),13.42
2018,10,201810,Coinvalores Corretora,GERDAU PN (GGBR4),-5.41
2018,10,201810,Coinvalores Corretora,MAGAZINE LUIZA ON (MGLU3),37.81
2018,10,201810,Coinvalores Corretora,P.ACUCAR - CBD PN (PCAR4),-10.22
2018,10,201810,Elite Investimentos,BRASKEM PNA (BRKM5),-10.76
2018,10,201810,Elite Investimentos,IRB BRASIL RESSEGUROS ON (IRBR3),9.04
2018,10,201810,Elite Investimentos,ITAU UNIBANCO PN (ITUB4),11.64
2018,10,201810,Elite Investimentos,MAGAZINE LUIZA ON (MGLU3),37.81
2018,10,201810,Elite Investimentos,UNIPAR PNB (UNIP6),7.72
2018,10,201810,Genial Investimentos,LOJAS AMERICANAS PN (LAME4),18.46
2018,10,201810,Genial Investimentos,MARCOPOLO PN (POMO4),14.91
2018,10,201810,Genial Investimentos,P.ACUCAR - CBD PN (PCAR4),-10.22
2018,10,201810,Genial Investimentos,PETROBRAS PN (PETR4),30.96
2018,10,201810,Genial Investimentos,TOTVS ON (TOTS3),0.0
2018,10,201810,Guide Investimentos,B3 ON (B3SA3),13.42
2018,10,201810,Guide Investimentos,BRASIL ON (BBAS3),45.16
2018,10,201810,Guide Investimentos,IRB BRASIL RESSEGUROS ON (IRBR3),9.04
2018,10,201810,Guide Investimentos,PETROBRAS PN (PETR4),30.96
2018,10,201810,Guide Investimentos,TENDA ON (TEND3),7.66
2018,10,201810,Magliano Corretora,AMBEV ON (ABEV3),-10.91
2018,10,201810,Magliano Corretora,CEMIG PN (CMIG4),54.05
2018,10,201810,Magliano Corretora,ITAUSA PN (ITSA4),11.29
2018,10,201810,Magliano Corretora,KLABIN S/A UNT (KLBN11),-6.13
2018,10,201810,Magliano Corretora,TAESA UNIT (TAEE11),11.3
2018,10,201810,Mirae Corretora,BRF S.A. ON (BRFS3),-0.32
2018,10,201810,Mirae Corretora,CEMIG PN (CMIG4),54.05
2018,10,201810,Mirae Corretora,GERDAU PN (GGBR4),-5.41
2018,10,201810,Mirae Corretora,KLABIN S/A UNT (KLBN11),-6.13
2018,10,201810,Mirae Corretora,ULTRAPAR ON (UGPA3),18.54
2018,10,201810,Modalmais,BRF S.A. ON (BRFS3),-0.32
2018,10,201810,Modalmais,GERDAU PN (GGBR4),-5.41
