ano,mes,ano_mes,corretora,descricao
2015,12,201512,Rico Corretora,"Saem: BRF ON, Cosan ON, Localiza ON"
2015,12,201512,Santander Corretora,"Entram: Embraer ON, Weg ON"
2015,12,201512,Santander Corretora,"Saem: Cemig PN, Cetip ON"
2015,12,201512,XP Investimentos,Entram: —
2015,12,201512,XP Investimentos,Saem: —
2016,01,201601,Ágora Investimentos,"Entram: Energias do Brasil ON, Hypermarcas ON"
2016,01,201601,Ágora Investimentos,"Saem: Gol PN, Qualicorp ON"
2016,01,201601,Ativa Investimentos,Entram: São Martinho ON
2016,01,201601,Ativa Investimentos,Saem: Raia Drogasil ON
2016,01,201601,BB Investimentos,"Entram: Braskem PNA, Itaú Unibanco PN, Multiplan ON, Sabesp ON, Tupy ON"
2016,01,201601,BB Investimentos,"Saem: Bradesco PN, Pão de Açúcar PN, Raia Drogasil ON, SulAmérica UNIT, Weg ON"
2016,01,201601,Citi Corretora,"Entram: BB Seguridade ON, BRF ON, Suzano Papel PNA"
2016,01,201601,Citi Corretora,"Saem: Klabin UNIT, Raia Drogasil ON, Valid ON"
2016,01,201601,Genial Investimentos,Entram: —
2016,01,201601,Genial Investimentos,Saem: —
2016,01,201601,Guide Investimentos,"Entram: Bradesco PN, São Martinho ON"
2016,01,201601,Guide Investimentos,"Saem: Embraer ON, Fibria ON"
2016,01,201601,Planner Corretora,"Entram: BRF ON, Itausa PN, Taesa UNIT"
2016,01,201601,Planner Corretora,"Saem: Ambev ON, Fibria ON, Lojas Renner ON"
2016,01,201601,Rico Corretora,"Entram: Cetip ON, Kroton ON, Lojas Renner ON, Valid ON"
2016,01,201601,Rico Corretora,"Saem: Ambev ON, Embraer ON, Fibria ON, Weg ON"
2016,01,201601,Santander Corretora,Entram: —
2016,01,201601,Santander Corretora,Saem: —
2016,01,201601,XP Investimentos,Entram: Fibria ON
2016,01,201601,XP Investimentos,Saem: Suzano Papel PNA
2016,02,201602,Ágora Investimentos,Entram: BRF ON
2016,02,201602,Ágora Investimentos,Saem: Kroton ON
2016,02,201602,Ativa Investimentos,Entram: —
2016,02,201602,Ativa Investimentos,Saem: —
2016,02,201602,BB Investimentos,"Entram: Hypermarcas ON, Klabin UNIT, Ultrapar ON"
2016,02,201602,BB Investimentos,"Saem: Braskem PNA, Multiplan ON, Tupy ON"
2016,02,201602,Citi Corretora,Entram: Weg ON
2016,02,201602,Citi Corretora,Saem: Suzano Papel PNA
2016,02,201602,Genial Investimentos,Entram: —
2016,02,201602,Genial Investimentos,Saem: —
2016,02,201602,Guide Investimentos,"Entram: BB Seguridade ON, Taesa UNIT, Totvs ON"
2016,02,201602,Guide Investimentos,"Saem: Bradesco PN, Cielo ON, São Martinho ON"
2016,02,201602,Planner Corretora,Entram: —
2016,02,201602,Planner Corretora,Saem: —
2016,02,201602,Rico Corretora,"Entram: Equatorial ON, Klabin UNIT, Pão de Açúcar PN"
2016,02,201602,Rico Corretora,"Saem: Kroton ON, Lojas Renner ON, Valid ON"
2016,02,201602,Santander Corretora,Entram: AES Tiete UNIT
2016,02,201602,Santander Corretora,Saem: Embraer ON
2016,02,201602,XP Investimentos,"Entram: Ambev ON, Embraer ON"
2016,02,201602,XP Investimentos,"Saem: Fibria ON, Kroton ON"
2016,03,201603,Ágora Investimentos,Entram: —
2016,03,201603,Ágora Investimentos,Saem: —
2016,03,201603,Ativa Investimentos,Entram: —
2016,03,201603,Ativa Investimentos,Saem: —
2016,03,201603,BB Investimentos,"Entram: Bradesco PN, MRV ON, Multiplan ON"
2016,03,201603,BB Investimentos,"Saem: Hypermarcas ON, Itaú Unibanco PN, Klabin UNIT"
2016,03,201603,Citi Corretora,"Entram: Klabin UNIT, Itaú Unibanco PN"
2016,03,201603,Citi Corretora,"Saem: Cetip ON, Weg ON"
2016,03,201603,Genial Investimentos,"Entram: Hypermarcas ON, Raia Drogasil ON, Ultrapar ON"
2016,03,201603,Genial Investimentos,"Saem: Cetip ON, Cielo ON, Valid ON"
2016,03,201603,Guide Investimentos,"Entram: Klabin UNIT, Ultrapar ON, São Martinho ON"
2016,03,201603,Guide Investimentos,"Saem: Cetip ON, Minerva ON, Totvs ON"
2016,03,201603,Planner Corretora,"Entram: BB Seguridade ON, Cetip ON, Totvs ON"
2016,03,201603,Planner Corretora,"Saem: BRF ON, Taesa UNIT, Ultrapar ON"
2016,03,201603,Rico Corretora,"Entram: BB Seguridade ON, São Martinho ON, Suzano Papel PNA"
2016,03,201603,Rico Corretora,"Saem: Cetip ON, Klabin UNIT, Pão de Açúcar PN"
2016,03,201603,Santander Corretora,Entram: Klabin UNIT
2016,03,201603,Santander Corretora,Saem: Weg ON
2016,03,201603,XP Investimentos,"Entram: Fibria ON, Ultrapar ON, Telefônica Brasil PN"
2016,03,201603,XP Investimentos,"Saem: Ambev ON, Cielo ON, Embraer ON"
2016,04,201604,Ágora Investimentos,Entram: CCR ON
2016,04,201604,Ágora Investimentos,Saem: Telefônica Brasil PN
2016,04,201604,Ativa Investimentos,"Entram: BR Malls Part. ON, Raia Drogasil ON"
2016,04,201604,Ativa Investimentos,"Saem: Suzano Papel PNA, Valid ON"
2016,04,201604,BB Investimentos,"Entram: CCR ON, Gerdau Met. Pn, Itaú Unibanco PN, Porto Seguro ON, Vale PNA"
2016,04,201604,BB Investimentos,"Saem: Bradesco PN, MRV ON, Multiplan ON, Sabesp ON, Ultrapar ON"
2016,04,201604,Citi Corretora,"Entram: AES Tiete UNIT, Cielo ON"
2016,04,201604,Citi Corretora,"Saem: BRF ON, Klabin UNIT"
2016,04,201604,Genial Investimentos,"Entram: Ambev ON, Equatorial ON, Itaú Unibanco PN, Lojas Renner ON, Multiplan ON"
2016,04,201604,Genial Investimentos,"Saem: BB Seguridade ON, Hypermarcas ON, Klabin UNIT, Raia Drogasil ON, Ultrapar ON"
2016,04,201604,Guide Investimentos,"Entram: AES Tiete UNIT, Ecorodovias ON, Kroton ON, Pão de Açúcar PN"
2016,04,201604,Guide Investimentos,"Saem: Klabin UNIT, Taesa UNIT, Ultrapar ON, São Martinho ON"
2016,04,201604,Planner Corretora,"Entram: BRF ON, Cielo ON, Embraer ON, Estacio Part. ON, Minerva ON"
2016,04,201604,Planner Corretora,"Saem: BB Seguridade ON, Cetip ON, Itausa PN, Totvs ON, Weg ON"
2016,04,201604,Rico Corretora,"Entram: Lojas Renner ON, Petrobras PN, Ultrapar ON"
2016,04,201604,Rico Corretora,"Saem: Equatorial ON, São Martinho ON, Suzano Papel PNA"
2016,04,201604,Santander Corretora,"Entram: Banco do Brasil ON, CCR ON, CPFL Energia ON, Kroton ON"
2016,04,201604,Santander Corretora,"Saem: AES Tiete UNIT, Fibria ON, Itausa PN, Klabin UNIT"
2016,04,201604,XP Investimentos,"Entram: BM&FBovespa ON, Lojas Renner ON"
2016,04,201604,XP Investimentos,"Saem: Fibria ON, Telefônica Brasil PN"
2016,05,201605,Ágora Investimentos,Entram: Lojas Renner ON
2016,05,201605,Ágora Investimentos,Saem: Energias do Brasil ON
2016,05,201605,Ativa Investimentos,Entram: Pão de Açúcar PN
2016,05,201605,Ativa Investimentos,Saem: São Martinho ON
2016,05,201605,BB Investimentos,"Entram: Bradesco PN, Localiza ON, Petrobras PN"
2016,05,201605,BB Investimentos,"Saem: Gerdau Met. Pn, Itaú Unibanco PN, Porto Seguro ON"
2016,05,201605,Citi Corretora,Entram: Cosan ON
2016,05,201605,Citi Corretora,Saem: Itaú Unibanco PN
2016,05,201605,Genial Investimentos,"Entram: BM&FBovespa ON, Hypermarcas ON, Light ON, CSN ON"
2016,05,201605,Genial Investimentos,"Saem: Ambev ON, Equatorial ON, Lojas Renner ON, Multiplan ON"
2016,05,201605,Guide Investimentos,"Entram: EZtec ON, Hypermarcas ON, São Martinho ON"
2016,05,201605,Guide Investimentos,"Saem: AES Tiete UNIT, BB Seguridade ON, Pão de Açúcar PN"
2016,05,201605,Planner Corretora,"Entram: Itaú Unibanco PN, Lojas Renner ON, Pão de Açúcar PN, Weg ON"
2016,05,201605,Planner Corretora,"Saem: BRF ON, Cielo ON, Embraer ON, Minerva ON"
2016,05,201605,Rico Corretora,"Entram: Cielo ON, Lojas Americanas PN, Raia Drogasil ON"
2016,05,201605,Rico Corretora,"Saem: BB Seguridade ON, Lojas Renner ON, Petrobras PN"
2016,05,201605,Santander Corretora,"Entram: Estacio Part. ON, Localiza ON, Rumo Log. ON"
2016,05,201605,Santander Corretora,"Saem: CCR ON, CPFL Energia ON, Kroton ON"
2016,05,201605,XP Investimentos,Entram: Ecorodovias ON
2016,05,201605,XP Investimentos,Saem: Ultrapar ON
2016,06,201606,Ágora Investimentos,Entram: Estacio Part. ON
2016,06,201606,Ágora Investimentos,Saem: CCR ON
2016,06,201606,Ativa Investimentos,Entram: Ambev ON
2016,06,201606,Ativa Investimentos,Saem: Pão de Açúcar PN
2016,06,201606,BB Investimentos,"Entram: Equatorial ON, Fibria ON, Itaú Unibanco PN, Raia Drogasil ON, Suzano Papel PNA"
2016,06,201606,BB Investimentos,"Saem: Bradesco PN, CCR ON, Localiza ON, Petrobras PN, Vale PNA"
2016,06,201606,Citi Corretora,Entram: —
2016,06,201606,Citi Corretora,Saem: —
2016,06,201606,Genial Investimentos,"Entram: Ambev ON, Bradesco PN, Equatorial ON, Suzano Papel PNA, Ultrapar ON"
2016,06,201606,Genial Investimentos,"Saem: BM&FBovespa ON, Hypermarcas ON, Itaú Unibanco PN, Light ON, CSN ON"
2016,06,201606,Guide Investimentos,"Entram: Cosan ON, Fibria ON, Iguatemi ON, Rumo Log. ON"
2016,06,201606,Guide Investimentos,"Saem: Ecorodovias ON, Hypermarcas ON, Kroton ON, São Martinho ON"
2016,06,201606,Planner Corretora,"Entram: Ambev ON, Bradesco PN, Klabin UNIT"
2016,06,201606,Planner Corretora,"Saem: Itaú Unibanco PN, Estacio Part. ON, Pão de Açúcar PN"
2016,06,201606,Rico Corretora,Entram: Weg ON
2016,06,201606,Rico Corretora,Saem: Cielo ON
2016,06,201606,Santander Corretora,Entram: —
2016,06,201606,Santander Corretora,Saem: —
2016,06,201606,XP Investimentos,Entram: —
2016,06,201606,XP Investimentos,Saem: —
2016,07,201607,Ágora Investimentos,"Entram: Cielo ON, M. Dias Branco ON"
2016,07,201607,Ágora Investimentos,"Saem: BRF ON, Estacio Part. ON"
2016,07,201607,Ativa Investimentos,Entram: —
2016,07,201607,Ativa Investimentos,Saem: —
2016,07,201607,BB Investimentos,"Entram: Cielo ON, Estacio Part. ON, Localiza ON, Vale PNA"
2016,07,201607,BB Investimentos,"Saem: Equatorial ON, Fibria ON, Itaú Unibanco PN, Suzano Papel PNA"
2016,07,201607,Citi Corretora,Entram: Rumo Log. ON
2016,07,201607,Citi Corretora,Saem: Ambev ON
2016,07,201607,Genial Investimentos,"Entram: BB Seguridade ON, Cetip ON"
2016,07,201607,Genial Investimentos,"Saem: Bradesco PN, Suzano Papel PNA"
2016,07,201607,Guide Investimentos,"Entram: BR Malls Part. ON, São Martinho ON, Ultrapar ON"
2016,07,201607,Guide Investimentos,"Saem: Cosan ON, Fibria ON, Iguatemi ON"
2016,07,201607,Planner Corretora,"Entram: BB Seguridade ON, Ultrapar ON"
2016,07,201607,Planner Corretora,"Saem: Klabin UNIT, Lojas Renner ON"
2016,07,201607,Rico Corretora,"Entram: BM&FBovespa ON, CCR ON, Lojas Renner ON"
2016,07,201607,Rico Corretora,"Saem: Lojas Americanas PN, Raia Drogasil ON, Weg ON"
2016,07,201607,Santander Corretora,"Entram: Cemig PN, Cielo ON, Ecorodovias ON"
2016,07,201607,Santander Corretora,"Saem: BB Seguridade ON, Estacio Part. ON, Localiza ON"
2016,07,201607,XP Investimentos,Entram: Lojas Americanas PN
2016,07,201607,XP Investimentos,Saem: Lojas Renner ON
2016,08,201608,Ágora Investimentos,"Entram: BM&FBovespa ON, BRF ON, Via Varejo UNIT"
2016,08,201608,Ágora Investimentos,"Saem: Cielo ON, Lojas Renner ON, M. Dias Branco ON"
2016,08,201608,Ativa Investimentos,Entram: Gerdau PN
2016,08,201608,Ativa Investimentos,Saem: Ambev ON
2016,08,201608,BB Investimentos,"Entram: Hypermarcas ON, Iochpe-Maxion ON, MRV ON"
2016,08,201608,BB Investimentos,"Saem: Raia Drogasil ON, Estacio Part. ON, Localiza ON"
2016,08,201608,Citi Corretora,Entram: Ecorodovias ON
2016,08,201608,Citi Corretora,Saem: Cielo ON
2016,08,201608,Genial Investimentos,"Entram: Duratex ON, Itaú Unibanco PN, Transmissão Paulista PN, Vale PNA"
2016,08,201608,Genial Investimentos,"Saem: Ambev ON, Cetip ON, Equatorial ON, Ultrapar ON"
2016,08,201608,Guide Investimentos,"Entram: Banco do Brasil ON, BRF ON"
2016,08,201608,Guide Investimentos,"Saem: EZtec ON, São Martinho ON"
2016,08,201608,Planner Corretora,Entram: —
2016,08,201608,Planner Corretora,Saem: —
2016,08,201608,Rico Corretora,"Entram: Cielo ON, Petrobras PN"
2016,08,201608,Rico Corretora,"Saem: BM&FBovespa ON, Ultrapar ON"
2016,08,201608,Santander Corretora,"Entram: AES Tietê UNIT, Petrobras PN"
2016,08,201608,Santander Corretora,"Saem: Banco do Brasil ON, Ecorodovias ON"
2016,08,201608,XP Investimentos,"Entram: Banco do Brasil ON, Gerdau PN"
2016,08,201608,XP Investimentos,"Saem: BM&FBovespa ON, Lojas Americanas PN"
2016,09,201609,Ágora Investimentos,"Entram: CESP PNB, Petrobras PN, Transmissão Paulista PN"
2016,09,201609,Ágora Investimentos,"Saem: BB Seguridade ON, BRF ON, Via Varejo UNIT"
2016,09,201609,Ativa Investimentos,Entram: Petrobras PN
2016,09,201609,Ativa Investimentos,Saem: BR Malls Part. ON
2016,09,201609,BB Investimentos,"Entram: Bradesco PN, Pão de Açúcar PN, Petrobras PN"
2016,09,201609,BB Investimentos,"Saem: Hypermarcas ON, Iochpe-Maxion ON, MRV ON"
2016,09,201609,Citi Corretora,Entram: Cielo ON
2016,09,201609,Citi Corretora,Saem: Cosan ON
2016,09,201609,Genial Investimentos,Entram: Ambev ON
2016,09,201609,Genial Investimentos,Saem: Duratex ON
2016,09,201609,Guide Investimentos,"Entram: Cosan ON, Klabin UNIT, Petrobras PN, Telefônica Brasil PN"
2016,09,201609,Guide Investimentos,"Saem: Banco do Brasil ON, BRF ON, Rumo Log. ON, Ultrapar ON"
2016,09,201609,Planner Corretora,"Entram: Cielo ON, Itausa PN, Lojas Renner ON, Multiplan ON"
2016,09,201609,Planner Corretora,"Saem: Ambev ON, BB Seguridade ON, Bradesco PN, Weg ON"
2016,09,201609,Rico Corretora,"Entram: BB Seguridade ON, Localiza ON, Sabesp ON"
2016,09,201609,Rico Corretora,"Saem: CCR ON, Cielo ON, Lojas Renner ON"
2016,09,201609,Santander Corretora,"Entram: Banco do Brasil ON, Raia Drogasil ON"
2016,09,201609,Santander Corretora,"Saem: AES Tietê UNIT, Cemig PN"
2016,09,201609,XP Investimentos,Entram: —
2016,09,201609,XP Investimentos,Saem: —
2016,10,201610,Ágora Investimentos,Entram: Via Varejo UNIT
2016,10,201610,Ágora Investimentos,Saem: CESP PNB
2016,10,201610,Ativa Investimentos,Entram: —
2016,10,201610,Ativa Investimentos,Saem: —
2016,10,201610,BB Investimentos,"Entram: CVC Brasil ON, Gerdau PN, Itaú Unibanco PN"
2016,10,201610,BB Investimentos,"Saem: Bradesco PN, Cielo ON, Pão de Açúcar PN"
2016,10,201610,Citi Corretora,"Entram: Lojas Renner ON, Petrobras PN"
2016,10,201610,Citi Corretora,"Saem: BB Seguridade ON, Rumo Log. ON"
2016,10,201610,Genial Investimentos,Entram: Copel PNB
2016,10,201610,Genial Investimentos,Saem: Vale PNA
2016,10,201610,Guide Investimentos,"Entram: CCR ON, Randon Part. PN"
2016,10,201610,Guide Investimentos,"Saem: Cosan ON, Telefônica Brasil PN"
2016,10,201610,Planner Corretora,"Entram: BB Seguridade ON, Klabin UNIT, Natura ON"
2016,10,201610,Planner Corretora,"Saem: Itausa PN, Lojas Renner ON, Multiplan ON"
2016,10,201610,Rico Corretora,"Entram: BRF ON, Ecorodovias ON, Porto Seguro ON"
2016,10,201610,Rico Corretora,"Saem: BB Seguridade ON, Localiza ON, Sabesp ON"
2016,10,201610,Santander Corretora,Entram: BM&FBovespa ON
2016,10,201610,Santander Corretora,Saem: Cielo ON
2016,10,201610,XP Investimentos,Entram: —
2016,10,201610,XP Investimentos,Saem: —
2016,11,201611,Ágora Investimentos,"Entram: Banco do Brasil ON, Copel PNB, Raia Drogasil ON"
2016,11,201611,Ágora Investimentos,"Saem: BM&FBovespa ON, Hypermarcas ON, Via Varejo UNIT"
2016,11,201611,Ativa Investimentos,Entram: —
2016,11,201611,Ativa Investimentos,Saem: —
2016,11,201611,BB Investimentos,Entram: Pão de Açúcar PN
2016,11,201611,BB Investimentos,Saem: CVC Brasil ON
2016,11,201611,Citi Corretora,"Entram: Gerdau PN, Taesa UNIT"
2016,11,201611,Citi Corretora,"Saem: AES Tietê UNIT, Cielo ON"
2016,11,201611,Genial Investimentos,"Entram: Raia Drogasil ON, Telefônica Brasil PN"
2016,11,201611,Genial Investimentos,"Saem: Ambev ON, Transmissão Paulista PN"
2016,11,201611,Guide Investimentos,"Entram: Eletrobrás PNB, São Martinho ON, Suzano Papel PNA, Taesa UNIT"
2016,11,201611,Guide Investimentos,"Saem: CCR ON, Klabin UNIT, Petrobras PN, Randon Part. PN"
2016,11,201611,Planner Corretora,"Entram: Bradesco PN, Hypermarcas ON, Itausa PN, Petrobras PN"
2016,11,201611,Planner Corretora,"Saem: Cielo ON, Klabin UNIT, Natura ON, Ultrapar ON"
2016,11,201611,Rico Corretora,"Entram: Cosan ON, BM&FBovespa ON, Lojas Renner ON"
2016,11,201611,Rico Corretora,"Saem: BRF ON, Ecorodovias ON, Porto Seguro ON"
2016,11,201611,Santander Corretora,Entram: Cemig PN
2016,11,201611,Santander Corretora,Saem: Raia Drogasil ON
2016,11,201611,XP Investimentos,Entram: —
2016,11,201611,XP Investimentos,Saem: —
2016,12,201612,Ágora Investimentos,Entram: Klabin UNIT
2016,12,201612,Ágora Investimentos,Saem: Raia Drogasil ON
2016,12,201612,Ativa Investimentos,Entram: Banco do Brasil ON
2016,12,201612,Ativa Investimentos,Saem: Itaú Unibanco PN
2016,12,201612,BB Investimentos,"Entram: Bradesco PN, Raia Drogasil ON, Via Varejo UNIT"
2016,12,201612,BB Investimentos,"Saem: Gerdau PN, Pão de Açúcar PN, Vale PNA"
2016,12,201612,Citi Corretora,"Entram: Itaú Unibanco PN, Raia Drogasil ON"
2016,12,201612,Citi Corretora,"Saem: Ecorodovias ON, Lojas Renner ON"
2016,12,201612,Genial Investimentos,"Entram: Banco do Brasil ON, Transmissão Paulista PN"
2016,12,201612,Genial Investimentos,"Saem: BB Seguridade ON, Copel PNB"
2016,12,201612,Guide Investimentos,"Entram: Banco do Brasil ON, Sabesp ON, Telefônica Brasil PN"
2016,12,201612,Guide Investimentos,"Saem: BR Malls Part. ON, São Martinho ON, Taesa UNIT"
2016,12,201612,Planner Corretora,Entram: —
2016,12,201612,Planner Corretora,Saem: —
2016,12,201612,Rico Corretora,Entram: Multiplan ON
2016,12,201612,Rico Corretora,Saem: Lojas Renner ON
2016,12,201612,Santander Corretora,Entram: Suzano Papel PNA
2016,12,201612,Santander Corretora,Saem: Cemig PN
2016,12,201612,XP Investimentos,"Entram: Petrobras PN, Sabesp ON"
2016,12,201612,XP Investimentos,"Saem: BB Seguridade ON, Ecorodovias ON"
2017,01,201701,Ágora Investimentos,Entram: BM&FBovespa ON
2017,01,201701,Ágora Investimentos,Saem: Banco do Brasil ON
2017,01,201701,Ativa Investimentos,Entram: Ambev ON
2017,01,201701,Ativa Investimentos,Saem: Gerdau PN
2017,01,201701,BB Investimentos,"Entram: Alupar UNIT, CCR ON"
2017,01,201701,BB Investimentos,"Saem: Bradesco PN, Petrobras PN"
2017,01,201701,Citi Corretora,Entram: Ecorodovias ON
2017,01,201701,Citi Corretora,Saem: Gerdau PN
2017,01,201701,Genial Investimentos,Entram: Bradesco PN
2017,01,201701,Genial Investimentos,Saem: Itaú Unibanco PN
2017,01,201701,Guide Investimentos,"Entram: BRF ON, CCR ON, Cosan ON, Suzano Papel PNA"
2017,01,201701,Guide Investimentos,"Saem: Banco do Brasil ON, Eletrobras PNB, Suzano Papel PNA, Telefônica Brasil PN"
2017,01,201701,Planner Corretora,Entram: —
2017,01,201701,Planner Corretora,Saem: —
2017,01,201701,Rico Corretora,Entram: Ambev ON
2017,01,201701,Rico Corretora,Saem: Cosan ON
2017,01,201701,Santander Corretora,"Entram: Bradesco PN, Suzano Papel PNA"
2017,01,201701,Santander Corretora,"Saem: Banco do Brasil ON, Suzano Papel PNA"
2017,01,201701,XP Investimentos,Entram: Fibria ON
2017,01,201701,XP Investimentos,Saem: Sabesp ON
2017,02,201702,Ágora Investimentos,"Entram: Banco do Brasil ON, Cemig PN, Sanepar PN"
2017,02,201702,Ágora Investimentos,"Saem: Copel PNB, Klabin UNIT, Transmissão Paulista PN"
2017,02,201702,Ativa Investimentos,"Entram: Itaú Unibanco PN, Klabin UNIT, Via Varejo UNIT"
2017,02,201702,Ativa Investimentos,"Saem: Ambev ON, Banco do Brasil ON, Equatorial ON"
2017,02,201702,BB Investimentos,"Entram: AES Tietê UNIT, Pão de Açúcar PN, Petrobras PN, Usiminas PNA"
2017,02,201702,BB Investimentos,"Saem: Alupar UNIT, CCR ON, Raia Drogasil ON, Via Varejo UNIT"
2017,02,201702,Citi Corretora,Entram: —
2017,02,201702,Citi Corretora,Saem: —
2017,02,201702,Genial Investimentos,"Entram: Cetip ON, Copel PNB, Natura ON"
2017,02,201702,Genial Investimentos,"Saem: Banco do Brasil ON, Raia Drogasil ON, Transmissão Paulista PN"
2017,02,201702,Guide Investimentos,"Entram: BM&FBovespa ON, Itausa PN"
2017,02,201702,Guide Investimentos,"Saem: BRF ON, Cosan ON"
2017,02,201702,Planner Corretora,Entram: Ultrapar ON
2017,02,201702,Planner Corretora,Saem: Bradesco PN
2017,02,201702,Rico Corretora,Entram: BR Malls Part. ON
2017,02,201702,Rico Corretora,Saem: Multiplan ON
2017,02,201702,Santander Corretora,Entram: —
2017,02,201702,Santander Corretora,Saem: —
2017,02,201702,XP Investimentos,Entram: Vale PNA
2017,02,201702,XP Investimentos,Saem: Gerdau PN
2017,03,201703,Ágora Investimentos,Entram: Copasa ON
2017,03,201703,Ágora Investimentos,Saem: Sanepar PN
2017,03,201703,Ativa Investimentos,Entram: Gerdau PN
2017,03,201703,Ativa Investimentos,Saem: Via Varejo UNIT
2017,03,201703,BB Investimentos,"Entram: Cia. Hering ON, Via Varejo UNIT, Weg ON"
2017,03,201703,BB Investimentos,"Saem: Pão de Açúcar PN, Petrobras PN, Usiminas PNA"
2017,03,201703,Citi Corretora,Entram: Gerdau PN
2017,03,201703,Citi Corretora,Saem: Raia Drogasil ON
2017,03,201703,Genial Investimentos,"Entram: Equatorial ON, Sanepar PN"
2017,03,201703,Genial Investimentos,"Saem: Copel PNB, Natura ON"
2017,03,201703,Guide Investimentos,"Entram: Ambev ON, MRV ON, Petrobras PN"
2017,03,201703,Guide Investimentos,"Saem: BM&FBovespa ON, Sabesp ON, Suzano Papel PNA"
2017,03,201703,Planner Corretora,"Entram: Itaú Unibanco PN, Taesa UNIT, Telefônica Brasil PN"
2017,03,201703,Planner Corretora,"Saem: BB Seguridade ON, Hypermarcas ON, Itausa PN"
2017,03,201703,Rico Corretora,"Entram: Equatorial ON, Weg ON"
2017,03,201703,Rico Corretora,"Saem: BM&FBovespa ON, BR Malls Part. ON"
2017,03,201703,Santander Corretora,"Entram: Banco do Brasil ON, CVC Brasil ON"
2017,03,201703,Santander Corretora,"Saem: Bradesco PN, Rumo Log. ON"
2017,03,201703,XP Investimentos,Entram: Telefônica Brasil PN
2017,03,201703,XP Investimentos,Saem: Fibria ON
2017,04,201704,Ágora Investimentos,"Entram: CESP PNB, Usiminas PNA"
2017,04,201704,Ágora Investimentos,"Saem: Copasa ON, Petrobras PN"
2017,04,201704,Ativa Investimentos,Entram: —
2017,04,201704,Ativa Investimentos,Saem: —
2017,04,201704,BB Investimentos,"Entram: Cielo ON, Fibria ON, Transmissão Paulista PN"
2017,04,201704,BB Investimentos,"Saem: AES Tietê UNIT, Cia. Hering ON, Weg ON"
2017,04,201704,Citi Corretora,Entram: —
2017,04,201704,Citi Corretora,Saem: —
2017,04,201704,Genial Investimentos,"Entram: Cia. Hering ON, Engie Brasil ON, Grendene ON, Natura ON, Ser Educacional ON"
2017,04,201704,Genial Investimentos,"Saem: Bradesco PN, Cetip ON, Equatorial ON, Sanepar PN, Telefônica Brasil PN"
2017,04,201704,Guide Investimentos,"Entram: Equatorial ON, Rumo Log. ON, Sabesp ON, Weg ON"
2017,04,201704,Guide Investimentos,"Saem: Ambev ON, CCR ON, Itausa PN, MRV ON"
2017,04,201704,Planner Corretora,"Entram: Raia Drogasil ON, Sabesp ON"
2017,04,201704,Planner Corretora,"Saem: Itaú Unibanco PN, Ultrapar ON"
2017,04,201704,Rico Corretora,"Entram: Ecorodovias ON, Hypermarcas ON, Lojas Renner ON"
2017,04,201704,Rico Corretora,"Saem: Ambev ON, Equatorial ON, Weg ON"
2017,04,201704,Santander Corretora,Entram: —
2017,04,201704,Santander Corretora,Saem: —
2017,04,201704,XP Investimentos,Entram: BR Malls Part. ON
2017,04,201704,XP Investimentos,Saem: Telefônica Brasil PN
2017,05,201705,Ágora Investimentos,"Entram: Iochpe-Maxion ON, Magazine Luíza ON, Lojas Renner ON"
2017,05,201705,Ágora Investimentos,"Saem: B3 ON, Cemig PN, Usiminas PNA"
2017,05,201705,Ativa Investimentos,Entram: —
2017,05,201705,Ativa Investimentos,Saem: —
2017,05,201705,BB Investimentos,"Entram: Cia. Hering ON, Iochpe-Maxion ON, Klabin UNIT, Raia Drogasil ON"
2017,05,201705,BB Investimentos,"Saem: Cielo ON, Fibria ON, Transmissão Paulista PN, Via Varejo UNIT"
2017,05,201705,Citi Corretora,Entram: —
2017,05,201705,Citi Corretora,Saem: —
2017,05,201705,Genial Investimentos,"Entram: Bradesco PN, Itaú Unibanco PN, Klabin UNIT, Marcopolo PN"
2017,05,201705,Genial Investimentos,"Saem: Cia. Hering ON, Engie Brasil ON, Natura ON, Ser Educacional ON"
2017,05,201705,Guide Investimentos,"Entram: Itaú Unibanco PN, Lojas Americanas PN, M. Dias Branco ON, Multiplus ON, Telefônica Brasil PN"
2017,05,201705,Guide Investimentos,"Saem: Equatorial ON, Petrobras PN, Rumo Log. ON, Sabesp ON, Weg ON"
2017,05,201705,Planner Corretora,"Entram: Itaúsa PN, Klabin UNIT, Multiplan ON"
2017,05,201705,Planner Corretora,"Saem: Raia Drogasil ON, Sabesp ON, Telefônica Brasil PN"
2017,05,201705,Rico Corretora,"Entram: Lojas Americanas PN, Raia Drogasil ON, Weg ON"
2017,05,201705,Rico Corretora,"Saem: Ecorodovias ON, Hypermarcas ON, Lojas Renner ON"
2017,05,201705,Santander Corretora,"Entram: Equatorial ON, Itaú Unibanco PN"
2017,05,201705,Santander Corretora,"Saem: Banco do Brasil ON, Suzano Papel PNA"
2017,05,201705,XP Investimentos,"Entram: CCR ON, Pão de Açúcar PN"
2017,05,201705,XP Investimentos,"Saem: BR Malls Part. ON, Vale PNA"
2017,06,201706,Ágora Investimentos,"Entram: BRF ON, Itaú Unibanco PN, Lojas Americanas PN, Rumo Log. ON"
2017,06,201706,Ágora Investimentos,"Saem: CESP PNB, Iochpe-Maxion ON, Magazine Luíza ON, Lojas Renner ON"
2017,06,201706,Ativa Investimentos,Entram: —
2017,06,201706,Ativa Investimentos,Saem: —
